"spp","branch","age","temp","duration","treatment","EC.control","survival.control","EC.treatment","survival.treatment","survival_final"
"PSME",14,"o","65",50,"65_50_o",10.1324902108893,89.8675097891107,64.1597542843013,35.8402457156987,39.8812048979703
"PSME",15,"n","65",50,"65_50_n",7.68022172759035,92.3197782724096,53.7456432567367,46.2543567432633,50.1023265099053
"PSME",15,"o","65",50,"65_50_o",10.0725730061609,89.9274269938391,55.6879506819118,44.3120493180882,49.2753443519785
"PSME",16,"n","60",5,"60_5_n",7.16523881688511,92.8347611831149,13.4161426421999,86.5838573578001,93.2666344528156
"PSME",16,"o","60",5,"60_5_o",7.50329493379429,92.4967050662057,13.8529160249287,86.1470839750713,93.1353002395171
"PSME",17,"n","60",5,"60_5_n",10.0944508635117,89.9055491364883,15.861453137211,84.138546862789,93.5854879603212
"PSME",17,"o","60",5,"60_5_o",9.92655926308662,90.0734407369134,12.0984357411171,87.9015642588829,97.588771495502
"PSME",18,"n","60",5,"60_5_n",9.52839580992591,90.4716041900741,14.8744279261738,85.1255720738262,94.0909281269997
"PSME",18,"o","60",5,"60_5_o",9.40663373710222,90.5933662628978,10.5427619903791,89.4572380096209,98.7459034804162
"PSME",19,"n","60",10,"60_10_n",11.8625638144264,88.1374361855736,14.6393918831838,85.3606081168162,96.8494340328771
"PSME",19,"o","60",10,"60_10_o",12.2126302335271,87.7873697664729,11.1952000658369,88.8047999341632,101.158971011886
"PSME",20,"n","60",10,"60_10_n",8.31220142442787,91.6877985755721,12.3070884800491,87.6929115199509,95.6429458251977
"PSME",20,"o","60",10,"60_10_o",10.0755125662724,89.9244874337276,14.4834859084867,85.5165140915133,95.098139040867
"PSME",21,"n","60",10,"60_10_n",8.40704599735656,91.5929540026434,16.328611898017,83.671388101983,91.3513370248635
"PSME",21,"o","60",10,"60_10_o",9.86469624430408,90.1353037556959,10.8760492041703,89.1239507958297,98.8779613339881
"PSME",22,"n","60",20,"60_20_n",10.9896632161073,89.0103367838927,19.2666136827962,80.7333863172038,90.7011356593511
"PSME",22,"o","60",20,"60_20_o",13.318677086568,86.681322913432,16.6818965370699,83.3181034629301,96.1200183182936
"PSME",23,"n","60",20,"60_20_n",10.4593209328266,89.5406790671734,33.2953027452332,66.7046972547668,74.4965282257072
"PSME",23,"o","60",20,"60_20_o",7.50226924261665,92.4977307573834,35.3037002559926,64.6962997440074,69.9436615517654
"PSME",24,"n","60",20,"60_20_n",12.962291515591,87.037708484409,27.4497460220578,72.5502539779422,83.354967911337
"PSME",24,"o","60",20,"60_20_o",12.9232236528374,87.0767763471626,28.6076071954787,71.3923928045213,81.9878684069448
"PSME",25,"n","60",65,"60_65_n",10.4860726041283,89.5139273958717,70.9705275278996,29.0294724721004,32.4301182135811
"PSME",25,"o","60",65,"60_65_o",8.5722574560183,91.4277425439817,55.1064343026768,44.8935656973232,49.1027826436018
"PSME",26,"n","60",65,"60_65_n",10.3766123209673,89.6233876790327,61.7798494814994,38.2201505185006,42.6452865800811
"PSME",26,"o","60",65,"60_65_o",9.36090496843411,90.6390950315659,64.1966877240908,35.8033122759092,39.5009595621407
"PSME",27,"n","60",65,"60_65_n",7.75114155251142,92.2488584474886,63.7506190891636,36.2493809108364,39.2952081151995
"PSME",27,"o","60",65,"60_65_o",10.6675082846773,89.3324917153227,53.118832852351,46.881167147649,52.479412862507
"PSME",28,"n","60",110,"60_110_n",13.5872371991284,86.4127628008716,64.5322599349589,35.4677400650411,41.0445620709669
"PSME",28,"o","60",110,"60_110_o",12.3363860319702,87.6636139680298,71.5419631038879,28.4580368961121,32.4627694524327
"PSME",29,"n","60",110,"60_110_n",9.68194166049014,90.3180583395099,56.4652455313229,43.5347544686771,48.2016058239736
"PSME",29,"o","60",110,"60_110_o",10.2824542650072,89.7175457349929,63.7610695819704,36.2389304180296,40.3922444836731
"PSME",30,"n","60",110,"60_110_n",8.46956054352816,91.5304394564718,56.6883386401799,43.3116613598201,47.319407201598
"PSME",30,"o","60",110,"60_110_o",9.05855540054483,90.9414445994552,66.2142217152586,33.7857782847414,37.1511343739351
"PSME",31,"n","55",160,"55_160_n",10.4413628935289,89.5586371064711,54.5214726398763,45.4785273601237,50.7807273865243
"PSME",31,"o","55",160,"55_160_o",10.0152841049972,89.9847158950028,23.5111110441267,76.4888889558733,85.0020897383541
"PSME",32,"n","55",160,"55_160_n",6.58449921093576,93.4155007890642,34.8631869581822,65.1368130418178,69.7280563628291
"PSME",32,"o","55",160,"55_160_o",7.9262996651114,92.0737003348886,11.6580348178655,88.3419651821345,95.9470129481262
"PSME",33,"n","55",160,"55_160_n",8.16117180888174,91.8388281911183,34.213306206248,65.786693793752,71.6327669783076
"PSME",33,"o","55",160,"55_160_o",8.60637833114897,91.393621668851,12.189644960757,87.810355039243,96.0793033866287
"PSME",34,"n","55",50,"55_50_n",10.0243651993807,89.9756348006193,12.7095774860802,87.2904225139198,97.0156228487303
"PSME",34,"o","55",50,"55_50_o",9.92381659068007,90.0761834093199,14.5574644083834,85.4425355916166,94.8558568510309
"PSME",35,"n","55",50,"55_50_n",11.0763177120403,88.9236822879597,18.0462995893555,81.9537004106445,92.1618384462033
"PSME",35,"o","55",50,"55_50_o",9.32285566755316,90.6771443324468,11.5353018631325,88.4646981368675,97.5600839529442
"PSME",36,"n","55",50,"55_50_n",11.2829943747296,88.7170056252704,11.3630876704702,88.6369123295298,99.9097204699639
"PSME",36,"o","55",50,"55_50_o",9.40594398285798,90.594056017142,8.33518618158868,91.6648138184113,101.181929420476
"PSME",37,"n","55",25,"55_25_n",10.2871024392172,89.7128975607827,10.4985950454794,89.5014049545206,99.7642561861087
"PSME",37,"o","55",25,"55_25_o",10.7218153615984,89.2781846384016,9.07904620878714,90.9209537912129,101.840056626896
"PSME",38,"n","55",25,"55_25_n",8.96031577723017,91.0396842227698,12.6453930142308,87.3546069857692,95.9522297683025
"PSME",38,"o","55",25,"55_25_o",7.74087861283509,92.2591213871649,11.7248100532467,88.2751899467533,95.6818021020458
"PSME",39,"n","55",25,"55_25_n",12.3377661913628,87.6622338086372,12.2023091929218,87.7976908070782,100.154521499802
"PSME",39,"o","55",25,"55_25_o",10.2640719255655,89.7359280744345,10.1627314175918,89.8372685824082,100.112931921637
"PSME",40,"n","55",10,"55_10_n",8.69239583889294,91.3076041611071,11.3589848546869,88.6410151453131,97.0795542821506
"PSME",40,"o","55",10,"55_10_o",9.1533180778032,90.8466819221968,11.32808803011,88.6719119698899,97.6061096494758
"PSME",41,"n","55",10,"55_10_n",6.94923011195092,93.0507698880491,8.76884789928268,91.2311521007173,98.0444892723392
"PSME",41,"o","55",10,"55_10_o",9.06844884486889,90.9315511551311,8.63302243620884,91.3669775637912,100.478850743365
"PSME",42,"n","55",10,"55_10_n",9.54943109869435,90.4505689013056,9.24401492416288,90.7559850758371,100.337660866307
"PSME",42,"o","55",10,"55_10_o",8.79865793696018,91.2013420630398,9.66666666666667,90.3333333333333,99.0482500475634
"PSME",43,"n","55",380,"55_380_n",6.52812127142638,93.4718787285736,57.8095929794194,42.1904070205806,45.1370054763683
"PSME",43,"o","55",380,"55_380_o",9.76863991143596,90.231360088564,72.4477545807445,27.5522454192555,30.5351104008765
"PSME",44,"n","55",380,"55_380_n",5.27546306910458,94.7245369308954,81.803874119648,18.196125880352,19.2095168473895
"PSME",44,"o","55",380,"55_380_o",6.86821979166291,93.1317802083371,65.3112648778387,34.6887351221613,37.246936593032
"PSME",45,"n","55",380,"55_380_n",9.63674594444274,90.3632540555573,58.9875567255163,41.0124432744837,45.3861956423884
"PSME",45,"o","55",380,"55_380_o",10.669926009603,89.330073990397,44.4165111268595,55.5834888731405,62.2225935681142
"PSME",46,"n","50",1375,"50_1375_n",5.61723472666312,94.3827652733369,55.5288883880747,44.4711116119253,47.1178307640541
"PSME",46,"o","50",1375,"50_1375_o",7.5972735646886,92.4027264353114,23.06468736734,76.93531263266,83.2608685919243
"PSME",47,"n","50",1375,"50_1375_n",5.79732051074508,94.2026794892549,61.7141348073965,38.2858651926035,40.6420129450464
"PSME",47,"o","50",1375,"50_1375_o",8.45308464191629,91.5469153580837,43.6122275033321,56.3877724966679,61.5943991953289
"PSME",48,"n","50",1375,"50_1375_n",5.57793163316467,94.4220683668353,43.4424922249544,56.5575077750456,59.8986113662712
"PSME",48,"o","50",1375,"50_1375_o",7.12771097798144,92.8722890220186,38.6415220396049,61.3584779603951,66.0675844285996
"PSME",49,"n","50",500,"50_500_n",5.41810515491769,94.5818948450823,11.8397370418185,88.1602629581815,93.2105061995016
"PSME",49,"o","50",500,"50_500_o",8.34268992359056,91.6573100764094,7.52464139249218,92.4753586075078,100.892507679329
"PSME",50,"n","50",500,"50_500_n",6.19615502845608,93.8038449715439,10.040470365387,89.9595296346129,95.9017507884702
"PSME",50,"o","50",500,"50_500_o",6.46843834287982,93.5315616571202,10.4588599414789,89.5411400585211,95.7336095667603
"PSME",51,"n","50",500,"50_500_n",5.8352795173195,94.1647204826805,10.0237232657637,89.9762767342363,95.5520032056862
"PSME",51,"o","50",500,"50_500_o",6.11799658184672,93.8820034181533,10.1189793462059,89.8810206537941,95.7382857004673
"PSME",52,"n","50",250,"50_250_n",9.73063564065781,90.2693643593422,12.6876036829961,87.3123963170039,96.7242839657458
"PSME",52,"o","50",250,"50_250_o",9.62743626693272,90.3725637330673,9.67572386396827,90.3242761360317,99.9465683001113
"PSME",53,"n","50",250,"50_250_n",6.36133601616168,93.6386639838383,9.28541844184156,90.7145815581584,96.8772702415056
"PSME",53,"o","50",250,"50_250_o",8.12435638441876,91.8756436155812,10.3282295031491,89.6717704968509,97.6012433415415
"PSME",54,"n","50",250,"50_250_n",6.69435351411087,93.3056464858891,9.0678750895845,90.9321249104155,97.4561865601214
"PSME",54,"o","50",250,"50_250_o",7.87163256794942,92.1283674320506,9.15674130585514,90.8432586941449,98.6050889929711
"PSME",55,"n","50",250,"50_250_n",5.55115371425772,94.4488462857423,6.77868885430686,93.2213111456931,98.7003174857897
"PSME",55,"o","50",250,"50_250_o",8.61651205042242,91.3834879495776,8.86541111144604,91.134588888554,99.7276323473657
"PSME",56,"n","50",100,"50_100_n",6.79939446735481,93.2006055326452,8.07022486979505,91.9297751302049,98.6364569251697
"PSME",56,"o","50",100,"50_100_o",9.40187519743559,90.5981248025644,11.6970929812671,88.3029070187329,97.4665946024453
"PSME",57,"n","50",100,"50_100_n",7.28808253049288,92.7119174695071,10.2510940450359,89.7489059549641,96.8040661919029
"PSME",57,"o","50",100,"50_100_o",7.56948987924065,92.4305101207594,9.83355104930839,90.1664489506916,97.5505261551518
"PSME",58,"n","45",10200,"45_10200_n",9.00872250653233,90.9912774934677,50.1243164374161,49.8756835625839,54.8136974625557
"PSME",58,"o","45",10200,"45_10200_o",7.83323379482576,92.1667662051742,68.0717258859097,31.9282741140903,34.6418513187434
"PSME",59,"n","45",10200,"45_10200_n",6.4889081910883,93.5110918089117,64.4299139649405,35.5700860350595,38.0383603131769
"PSME",59,"o","45",10200,"45_10200_o",7.18753591250541,92.8124640874946,54.2339201967692,45.7660798032308,49.3102734133714
"PSME",60,"n","45",10200,"45_10200_n",7.32471999633468,92.6752800036653,62.7862466299035,37.2137533700965,40.1549942645166
"PSME",60,"o","45",10200,"45_10200_o",11.0161641626555,88.9838358373445,64.1515400977545,35.8484599022455,40.2864852530899
"PSME",61,"n","45",500,"45_500_n",6.23931029807206,93.7606897019279,6.85756979351985,93.1424302064802,99.3405983921265
"PSME",61,"o","45",500,"45_500_o",8.05311262119814,91.9468873788019,10.1577887623368,89.8422112376632,97.7109870696679
"PSME",62,"n","45",500,"45_500_n",7.58422206879841,92.4157779312016,7.78118138188024,92.2188186181198,99.7868769624723
"PSME",62,"o","45",500,"45_500_o",9.08431421482875,90.9156857851712,8.94451558234326,91.0554844176567,100.153767340892
"PSME",63,"n","45",500,"45_500_n",12.0875535334562,87.9124464665438,8.12867154173829,91.8713284582617,104.503209898981
"PSME",63,"o","45",500,"45_500_o",10.4153006425844,89.5846993574156,8.59900177306321,91.4009982269368,102.027465496395
"PSME",64,"n","45",4750,"45_4750_n",5.75018070269088,94.2498192973091,19.6694347160166,80.3305652839834,85.2315324134281
"PSME",64,"o","45",4750,"45_4750_o",7.13429876144223,92.8657012385578,61.7308915576798,38.2691084423202,41.2090878892011
"PSME",65,"n","45",4750,"45_4750_n",7.36047620958574,92.6395237904143,41.2746066984397,58.7253933015603,63.3912944483818
"PSME",65,"o","45",4750,"45_4750_o",6.90809861000661,93.0919013899934,33.8948601967205,66.1051398032795,71.0106237129509
"PSME",66,"n","45",4750,"45_4750_n",8.20325779681251,91.7967422031875,49.8832934459043,50.1167065540957,54.5952997364164
"PSME",66,"o","45",4750,"45_4750_o",9.43253880169746,90.5674611983025,41.3331087469791,58.6668912530209,64.7770076325386
"PSME",67,"n","45",6000,"45_6000_n",6.30187519213034,93.6981248078697,33.2659333834422,66.7340666165578,71.2224142728552
"PSME",67,"o","45",6000,"45_6000_o",7.40350412345934,92.5964958765407,48.7939474837481,51.2060525162519,55.3002055115835
"PSME",68,"n","45",6000,"45_6000_n",7.32008377800794,92.6799162219921,52.1912178141909,47.8087821858091,51.5848353501905
"PSME",68,"o","45",6000,"45_6000_o",10.7083724940881,89.2916275059119,71.7060328544278,28.2939671455722,31.6871446247285
"PSME",69,"n","45",6000,"45_6000_n",7.61620662970727,92.3837933702927,53.7565999161876,46.2434000838124,50.0557493871891
"PSME",69,"o","45",6000,"45_6000_o",7.24832083214861,92.7516791678514,46.2365064242442,53.7634935757558,57.9649813977608
"PSME",70,"n","45",3500,"45_3500_n",7.47144862203495,92.528551377965,22.0992436819775,77.9007563180225,84.1910471502032
"PSME",70,"o","45",3500,"45_3500_o",7.66909402547206,92.330905974528,13.3260101084479,86.6739898915521,93.8732150158513
"PSME",71,"n","45",3500,"45_3500_n",6.47128830705147,93.5287116929485,13.5641575044481,86.4358424955519,92.4163723962303
"PSME",71,"o","45",3500,"45_3500_o",8.97779744413959,91.0222025558604,10.1580404652156,89.8419595347844,98.7033460101653
"PSME",72,"n","45",3500,"45_3500_n",7.37591001776031,92.6240899822397,8.6250995714084,91.3749004285916,98.6513340601915
"PSME",72,"o","45",3500,"45_3500_o",8.35690665251939,91.6430933474806,21.0785571077385,78.9214428922615,86.1182659919796
"PSME",73,"n","45",1000,"45_1000_n",8.22573093425707,91.7742690657429,6.81862397957992,93.1813760204201,101.533226000056
"PSME",73,"o","45",1000,"45_1000_o",8.51740700289274,91.4825929971073,9.24830852997205,90.751691470028,99.2010485239499
"PSME",74,"n","45",1000,"45_1000_n",11.6219959522098,88.3780040477902,9.58872761834017,90.4112723816598,102.300649755306
"PSME",74,"o","45",1000,"45_1000_o",9.27165351683532,90.7283464831647,8.96522483455679,91.0347751654432,100.337743047412
"PSME",75,"n","45",1000,"45_1000_n",7.62590675169045,92.3740932483095,8.16229289379391,91.8377071062061,99.4193327119741
"PSME",75,"o","45",1000,"45_1000_o",8.39655055859436,91.6034494414056,8.80434224010182,91.1956577598982,99.5548293388577
"PSME",76,"n","45",2250,"45_2250_n",8.20226533469952,91.7977346653005,9.88692353923965,90.1130764607604,98.1648150570573
"PSME",76,"o","45",2250,"45_2250_o",10.557019940385,89.442980059615,10.236051866001,89.763948133999,100.358852169472
"PSME",77,"n","45",2250,"45_2250_n",6.71492638566526,93.2850736143347,11.1800322693315,88.8199677306685,95.2134830250269
"PSME",77,"o","45",2250,"45_2250_o",7.92333219650557,92.0766678034944,10.1852233615075,89.8147766384925,97.543469785604
"PSME",78,"n","45",2250,"45_2250_n",9.11447444686363,90.8855255531364,9.18191105832201,90.818088941678,99.9258004934802
"PSME",78,"o","45",2250,"45_2250_o",13.2004314897567,86.7995685102433,10.1566229872469,89.8433770127531,103.506709255301
"PSME",79,"n","55",500,"55_500_n",10.1530957510162,89.8469042489838,62.3256345758061,37.6743654241939,41.9317345868598
"PSME",79,"o","55",500,"55_500_o",11.0271115745568,88.9728884254432,56.0608295624724,43.9391704375276,49.3848982708339
"PSME",80,"n","55",500,"55_500_n",10.3266295820853,89.6733704179147,56.0009808742892,43.9990191257108,49.0658697455636
"PSME",80,"o","55",500,"55_500_o",9.70052254774898,90.299477452251,39.4587982991482,60.5412017008518,67.0449081312403
"PSME",81,"n","55",500,"55_500_n",7.83284742468416,92.1671525753158,73.6965644220895,26.3034355779105,28.5388393185047
"PSME",81,"o","55",500,"55_500_o",11.0102156640182,88.9897843359818,61.0655670108032,38.9344329891968,43.7515758462786
"PSME",82,"n","50",750,"50_750_n",8.20458233205726,91.7954176679427,18.2582021872499,81.7417978127501,89.0477976890303
"PSME",82,"o","50",750,"50_750_o",9.08376261430217,90.9162373856978,13.8192824934191,86.1807175065809,94.7913375923959
"PSME",83,"n","50",750,"50_750_n",7.97015831013419,92.0298416898658,20.239641448969,79.760358551031,86.6679297567607
"PSME",83,"o","50",750,"50_750_o",9.40441028572639,90.5955897142736,10.9657568107591,89.0342431892409,98.2765755706686
"PSME",84,"n","50",750,"50_750_n",4.78420722220271,95.2157927777973,33.2956762829491,66.7043237170509,70.0559453122625
"PSME",84,"o","50",750,"50_750_o",6.26439782171125,93.7356021782888,16.0850878429961,83.9149121570039,89.5229882850643
"PSME",85,"n","50",2250,"50_2250_n",9.64080861356204,90.359191386438,64.2281541173508,35.7718458826492,39.5884971232912
"PSME",85,"o","50",2250,"50_2250_o",7.80923427702831,92.1907657229717,49.8923201766372,50.1076798233628,54.3521679534951
"PSME",86,"n","50",2250,"50_2250_n",9.76030814432838,90.2396918556716,51.2460715675969,48.7539284324031,54.0271441865954
"PSME",86,"o","50",2250,"50_2250_o",7.55891563883237,92.4410843611676,47.6480104881505,52.3519895118495,56.6328163214855
"PSME",87,"n","50",2250,"50_2250_n",10.0738928096914,89.9261071903086,64.2191116341535,35.7808883658465,39.7892108129669
"PSME",87,"o","50",2250,"50_2250_o",13.214047212361,86.785952787639,58.3481912565501,41.6518087434499,47.9937218012341
"PSME",1000,"n","45",0,"45_0_n",0,100,0,100,100
"PSME",1000,"o","45",0,"45_0_o",0,100,0,100,100
"PSME",1001,"n","50",0,"50_0_n",0,100,0,100,100
"PSME",1001,"o","50",0,"50_0_o",0,100,0,100,100
"PSME",1002,"n","55",0,"55_0_n",0,100,0,100,100
"PSME",1002,"o","55",0,"55_0_o",0,100,0,100,100
"PSME",1003,"n","60",0,"60_0_n",0,100,0,100,100
"PSME",1003,"o","60",0,"60_0_o",0,100,0,100,100
"PSME",1004,"n","65",0,"65_0_n",0,100,0,100,100
"PSME",1004,"o","65",0,"65_0_o",0,100,0,100,100
